EFO URI,STUDY ACCESSION,PUBMEDID,ASSOCIATION COUNT,DISEASE/TRAIT
http://www.ebi.ac.uk/efo/efo_0000685,GCST005567,23143596,2,Rheumatoid arthritis (ACPA-negative)
http://www.ebi.ac.uk/efo/efo_0000685,GCST005569,23143596,50,Rheumatoid arthritis
http://www.ebi.ac.uk/efo/efo_0006812,GCST005524,22922229,11,Autoimmune thyroid diseases (Graves disease or Hashimoto's thyroiditis)
http://www.ebi.ac.uk/efo/efo_0003779,GCST005524,22922229,11,Autoimmune thyroid diseases (Graves disease or Hashimoto's thyroiditis)
http://www.ebi.ac.uk/efo/efo_0004237,GCST005524,22922229,11,Autoimmune thyroid diseases (Graves disease or Hashimoto's thyroiditis)
http://www.ebi.ac.uk/efo/efo_0000676,GCST005527,23143594,41,Psoriasis
http://www.ebi.ac.uk/efo/efo_0003779,GCST005525,22922229,1,Hashimoto thyroiditis
http://www.ebi.ac.uk/efo/efo_0004237,GCST005526,22922229,12,Graves' disease
http://www.ebi.ac.uk/efo/efo_0004508,GCST001756,23207799,1,Spine bone size
http://purl.obolibrary.org/obo/go_1901555,GCST001755,23204130,0,Paclitaxel-induced neuropathy
http://www.ebi.ac.uk/efo/efo_0004149,GCST001755,23204130,0,Paclitaxel-induced neuropathy
http://www.ebi.ac.uk/efo/efo_0005671,GCST001754,23192594,3,Waist-to-hip circumference ratio (ever vs never smoking interaction)
http://www.ebi.ac.uk/efo/efo_0004343,GCST001754,23192594,3,Waist-to-hip circumference ratio (ever vs never smoking interaction)
http://www.ebi.ac.uk/efo/efo_0007878,GCST004579,23192594,3,Waist-to-hip circumference ratio (alcohol intake interaction)
http://www.ebi.ac.uk/efo/efo_0004343,GCST004579,23192594,3,Waist-to-hip circumference ratio (alcohol intake interaction)
http://www.ebi.ac.uk/efo/efo_0008002,GCST004583,23192594,2,Waist-to-hip circumference ratio (recreational physical activity interaction)
http://www.ebi.ac.uk/efo/efo_0004343,GCST004583,23192594,2,Waist-to-hip circumference ratio (recreational physical activity interaction)
http://www.ebi.ac.uk/efo/efo_0005671,GCST004584,23192594,3,Waist-to-hip circumference ratio (smoking years interaction)
http://www.ebi.ac.uk/efo/efo_0004343,GCST004584,23192594,3,Waist-to-hip circumference ratio (smoking years interaction)
http://www.ebi.ac.uk/efo/efo_0008111,GCST004582,23192594,3,Waist-to-hip circumference ratio (dietary energy interaction)
http://www.ebi.ac.uk/efo/efo_0004343,GCST004582,23192594,3,Waist-to-hip circumference ratio (dietary energy interaction)
http://www.ebi.ac.uk/efo/efo_0005671,GCST004581,23192594,3,Body mass index  (smoking years interaction)
http://www.ebi.ac.uk/efo/efo_0004340,GCST004581,23192594,3,Body mass index  (smoking years interaction)
http://www.ebi.ac.uk/efo/efo_0005671,GCST004586,23192594,3,Body mass index (ever vs never smoking interaction)
http://www.ebi.ac.uk/efo/efo_0004340,GCST004586,23192594,3,Body mass index (ever vs never smoking interaction)
http://www.ebi.ac.uk/efo/efo_0008002,GCST004580,23192594,3,Body mass index (recreational physical activity interaction)
http://www.ebi.ac.uk/efo/efo_0004340,GCST004580,23192594,3,Body mass index (recreational physical activity interaction)
http://www.ebi.ac.uk/efo/efo_0008111,GCST004587,23192594,3,Body mass index (dietary energy interaction)
http://www.ebi.ac.uk/efo/efo_0004340,GCST004587,23192594,3,Body mass index (dietary energy interaction)
http://www.ebi.ac.uk/efo/efo_0007878,GCST001753,23192594,3,Body mass index (alcohol intake interaction)
http://www.ebi.ac.uk/efo/efo_0004340,GCST001753,23192594,3,Body mass index (alcohol intake interaction)
http://www.ebi.ac.uk/efo/efo_0004252,GCST001752,23209447,6,Nasopharyngeal carcinoma
http://purl.obolibrary.org/obo/go_0014072,GCST001751,23183491,1,Opioid sensitivity
http://www.ebi.ac.uk/efo/efo_0000681,GCST001750,23184150,2,Renal cell carcinoma
http://www.ebi.ac.uk/efo/efo_0002618,GCST001749,23180869,7,Pancreatic cancer
http://www.ebi.ac.uk/efo/efo_0004351,GCST001748,23183192,2,Resting heart rate
http://purl.obolibrary.org/obo/hp_0012042,GCST001747,23180272,1,Aspirin exacerbated respiratory disease in asthmatics
http://www.ebi.ac.uk/efo/efo_0004682,GCST001746,23166209,29,QT interval
http://www.orpha.net/ordo/orphanet_35093,GCST001745,23160099,2,Sagittal craniosynostosis
http://purl.obolibrary.org/obo/go_1901905,GCST001744,23151678,4,Serum tamsulosin hydrochloride concentration
http://www.ebi.ac.uk/efo/efo_0000249,GCST001743,23150908,1,Alzheimer's disease
http://www.ebi.ac.uk/efo/efo_0004262,GCST001742,23149450,0,Panic disorder
http://www.ebi.ac.uk/efo/efo_0000278,GCST001741,23143602,5,Pancreatitis
http://www.ebi.ac.uk/efo/efo_0001071,GCST001740,23143601,7,Lung cancer
http://purl.obolibrary.org/obo/go_1901557,GCST001738,23149075,12,Response to fenofibrate (adiponectin levels)
http://www.ebi.ac.uk/efo/efo_0004579,GCST001739,23146381,4,IgE levels
http://www.ebi.ac.uk/efo/efo_0001059,GCST001736,23137000,2,Cataracts in type 2 diabetes
http://www.ebi.ac.uk/efo/efo_0001360,GCST001736,23137000,2,Cataracts in type 2 diabetes
http://www.ebi.ac.uk/efo/efo_0004684,GCST001737,23144326,34,Chronic obstructive pulmonary disease-related biomarkers
http://www.ebi.ac.uk/efo/efo_0004810,GCST001737,23144326,34,Chronic obstructive pulmonary disease-related biomarkers
http://www.ebi.ac.uk/efo/efo_0000341,GCST001737,23144326,34,Chronic obstructive pulmonary disease-related biomarkers
http://www.ebi.ac.uk/efo/efo_0004811,GCST001737,23144326,34,Chronic obstructive pulmonary disease-related biomarkers
http://www.ebi.ac.uk/efo/efo_0004623,GCST001737,23144326,34,Chronic obstructive pulmonary disease-related biomarkers
http://www.ebi.ac.uk/efo/efo_0004458,GCST001737,23144326,34,Chronic obstructive pulmonary disease-related biomarkers
http://www.ebi.ac.uk/efo/efo_0005080,GCST001737,23144326,34,Chronic obstructive pulmonary disease-related biomarkers
http://www.ebi.ac.uk/efo/efo_0005081,GCST001737,23144326,34,Chronic obstructive pulmonary disease-related biomarkers
http://www.ebi.ac.uk/efo/efo_0003060,GCST001734,23144319,13,Non-small cell lung cancer
http://www.ebi.ac.uk/efo/efo_0004462,GCST001735,23139255,8,PR interval
http://www.ebi.ac.uk/efo/efo_0000692,GCST001733,23142968,1,Schizophrenia
http://www.ebi.ac.uk/efo/efo_0001073,GCST001732,23818313,3,Obesity
http://www.ebi.ac.uk/efo/efo_0006527,GCST001731,23114982,0,Colorectal cancer (environment interaction)
http://www.ebi.ac.uk/efo/efo_0005842,GCST001731,23114982,0,Colorectal cancer (environment interaction)
http://www.ebi.ac.uk/efo/efo_0007878,GCST001731,23114982,0,Colorectal cancer (environment interaction)
http://www.ebi.ac.uk/efo/efo_0005935,GCST001731,23114982,0,Colorectal cancer (environment interaction)
http://www.ebi.ac.uk/efo/efo_0004746,GCST001726,23118302,7,Lipoprotein-associated phospholipase A2 activity change in response to statin therapy
http://www.ebi.ac.uk/efo/efo_0003767,GCST001725,23128233,110,Inflammatory bowel disease
http://purl.obolibrary.org/obo/go_1990054,GCST001730,23047291,1,Response to temozolomide
http://www.ebi.ac.uk/efo/efo_0000729,GCST001728,23128233,23,Ulcerative colitis
http://www.ebi.ac.uk/efo/efo_0000384,GCST001729,23128233,30,Crohn's disease
http://www.ebi.ac.uk/efo/efo_0004746,GCST001727,23118302,9,Lipoprotein-associated phospholipase A2 activity and mass
http://www.ebi.ac.uk/efo/efo_0003949,GCST001723,23118974,3,Eye color
http://www.ebi.ac.uk/efo/efo_0004993,GCST001724,23118916,3,IgM levels
http://www.ebi.ac.uk/efo/efo_0004995,GCST001722,23108985,1,Body mass (lean)
http://www.ebi.ac.uk/efo/efo_0001071,GCST001721,23108145,2,Lung Cancer (DNA repair capacity)
http://www.ebi.ac.uk/efo/efo_0001663,GCST001719,23104005,1,Prostate cancer
http://www.ebi.ac.uk/efo/efo_0001065,GCST001720,23104006,7,Endometriosis
http://www.ebi.ac.uk/efo/efo_0004992,GCST001717,23133572,0,Otitis media (chronic/recurrent)
http://www.ebi.ac.uk/efo/efo_0001071,GCST001718,23103227,7,"Multiple cancers (lung cancer, gastric cancer, and squamous cell carcinoma)"
http://www.ebi.ac.uk/efo/efo_0000707,GCST001718,23103227,7,"Multiple cancers (lung cancer, gastric cancer, and squamous cell carcinoma)"
http://www.ebi.ac.uk/efo/efo_0000178,GCST001718,23103227,7,"Multiple cancers (lung cancer, gastric cancer, and squamous cell carcinoma)"
http://purl.obolibrary.org/obo/go_0036273,GCST001716,23100282,0,Response to statin therapy
http://www.ebi.ac.uk/efo/efo_0000289,GCST001715,23092984,16,Bipolar disorder with mood-incongruent psychosis
http://www.ebi.ac.uk/efo/efo_0005653,GCST006249,23093944,110,Serum metabolite levels
http://www.ebi.ac.uk/efo/efo_0001663,GCST001714,23065704,4,Prostate cancer
http://www.ebi.ac.uk/efo/efo_0003819,GCST001713,23064961,32,Dental caries
http://www.ebi.ac.uk/efo/efo_0005845,GCST001710,23043469,2,HbA2 levels
http://www.ebi.ac.uk/efo/efo_0004747,GCST001711,23056639,2,Protein biomarker
http://www.ebi.ac.uk/efo/efo_0004207,GCST001712,23049088,64,Myopia (pathological)
http://www.ebi.ac.uk/efo/efo_0000274,GCST001709,23042114,17,Atopic dermatitis
http://www.ebi.ac.uk/efo/efo_0002690,GCST001708,23053960,5,Systemic lupus erythematosus
http://www.ebi.ac.uk/efo/efo_0003780,GCST001707,23041938,0,Behcet's disease
http://www.ebi.ac.uk/efo/efo_0000712,GCST001706,23041239,8,Stroke (ischemic)
http://www.ebi.ac.uk/efo/efo_0004985,GCST001705,23054467,0,Platelet reactivity
http://www.ebi.ac.uk/efo/efo_0004732,GCST001703,23031429,3,Apolipoprotein Levels
http://www.ebi.ac.uk/efo/efo_0004530,GCST001704,23031429,1,Cholesterol and Triglycerides
http://www.ebi.ac.uk/efo/efo_0004612,GCST001704,23031429,1,Cholesterol and Triglycerides
http://www.ebi.ac.uk/efo/efo_1001486,GCST005581,22961000,47,Primary biliary cirrhosis
http://www.ebi.ac.uk/efo/efo_0001663,GCST001702,23023329,3,Prostate cancer
http://www.ebi.ac.uk/efo/efo_0000270,GCST001701,23028483,2,Asthma
http://purl.obolibrary.org/obo/go_0009314,GCST001700,23021708,0,Erectile dysfunction and prostate cancer treatment
http://www.ebi.ac.uk/efo/efo_0001663,GCST001700,23021708,0,Erectile dysfunction and prostate cancer treatment
http://www.ebi.ac.uk/efo/efo_0004234,GCST001700,23021708,0,Erectile dysfunction and prostate cancer treatment
http://www.ebi.ac.uk/efo/efo_0004535,GCST001699,23022100,16,Serum albumin level
http://www.ebi.ac.uk/efo/efo_0004536,GCST001698,23022100,12,Serum total protein level
http://www.ebi.ac.uk/efo/efo_0000289,GCST001695,23010768,0,Bipolar disorder (Negative mood delusions)
http://www.ebi.ac.uk/efo/efo_0004318,GCST001696,23049750,3,Smoking behavior
http://www.ebi.ac.uk/efo/efo_0004505,GCST001697,23001564,4,Telomere length
http://www.ebi.ac.uk/efo/efo_0004749,GCST001691,23017229,5,Monocyte chemoattractant protein-1 levels
http://purl.obolibrary.org/obo/go_0097327,GCST001692,23006423,16,Response to taxane treatment (docetaxel)
http://purl.obolibrary.org/obo/go_1901555,GCST001694,23006423,13,Response to taxane treatment (placlitaxel)
http://www.ebi.ac.uk/efo/efo_0000220,GCST001693,23007406,10,Acute lymphoblastic leukemia (childhood)
http://www.ebi.ac.uk/efo/efo_0000305,GCST001690,23001122,3,Breast cancer (male)
http://www.ebi.ac.uk/efo/efo_0000712,GCST001689,22990015,4,Stroke (pediatric)
http://www.ebi.ac.uk/efo/efo_0009181,GCST006519,22997280,2,Growth differentiation factor-15 levels
http://www.ebi.ac.uk/efo/efo_0004996,GCST001688,23028342,11,Type 1 diabetes nephropathy
http://www.ebi.ac.uk/efo/efo_0004994,GCST001687,22993228,35,Disc degeneration (lumbar)
http://www.ebi.ac.uk/efo/efo_0004267,GCST001685,23000144,7,Primary biliary cholangitis
http://www.ebi.ac.uk/efo/efo_0004792,GCST001684,22990020,4,Plasminogen activator inhibitor type 1 levels (PAI-1)
http://www.ebi.ac.uk/efo/efo_0000341,GCST001686,22986903,0,Chronic obstructive pulmonary disease
http://www.ebi.ac.uk/efo/efo_0005126,GCST001677,22982463,2,Paraoxonase activity
http://www.ebi.ac.uk/efo/efo_0000677,GCST001682,22981920,0,Personality disorders
http://www.ebi.ac.uk/efo/efo_0004984,GCST001679,23028341,10,Complement C3 and C4 levels
http://www.ebi.ac.uk/efo/efo_0004983,GCST001679,23028341,10,Complement C3 and C4 levels
http://www.ebi.ac.uk/efo/efo_0000305,GCST001683,22976474,4,Breast cancer
http://www.ebi.ac.uk/efo/efo_0004345,GCST001680,22969067,10,Corneal curvature
http://www.ebi.ac.uk/efo/efo_0000685,GCST001681,23028356,2,Rheumatoid arthritis
http://www.ebi.ac.uk/efo/efo_0004743,GCST001678,23028347,0,Facial morphology
http://www.ebi.ac.uk/efo/efo_0004340,GCST001676,22982992,1,Body mass index
http://www.ebi.ac.uk/efo/efo_0000707,GCST001674,22960999,7,Esophageal cancer (squamous cell)
http://www.ebi.ac.uk/efo/efo_0002916,GCST001674,22960999,7,Esophageal cancer (squamous cell)
http://www.ebi.ac.uk/efo/efo_0000280,GCST001675,22961001,5,Barrett's esophagus
http://www.ebi.ac.uk/efo/efo_0002916,GCST001672,22960999,4,Esophageal cancer  (alcohol interaction)
http://www.ebi.ac.uk/efo/efo_0004228,GCST001673,22968431,1,Drug-induced liver injury
http://www.ebi.ac.uk/efo/efo_0004565,GCST001671,23225573,1,IgG levels
http://www.ebi.ac.uk/efo/efo_0000305,GCST001667,22951594,2,Breast cancer
http://www.ebi.ac.uk/efo/efo_0001360,GCST001666,22961080,10,Type 2 diabetes
http://www.ebi.ac.uk/efo/efo_0003843,GCST001668,22956598,1,Pain
http://www.ebi.ac.uk/efo/efo_0003870,GCST001665,22961961,1,Intracranial aneurysm
http://www.ebi.ac.uk/efo/efo_0004208,GCST001670,22951725,4,Vitiligo
http://www.ebi.ac.uk/efo/efo_0000660,GCST001669,22951595,0,Polycystic ovary syndrome
http://www.ebi.ac.uk/efo/efo_0000253,GCST001663,22959728,13,Amyotrophic lateral sclerosis (age of onset)
http://www.ebi.ac.uk/efo/efo_0004847,GCST001663,22959728,13,Amyotrophic lateral sclerosis (age of onset)
http://www.ebi.ac.uk/efo/efo_0000253,GCST004792,22959728,6,Amyotrophic lateral sclerosis in C9orf72 mutation positive individuals
http://www.ebi.ac.uk/efo/efo_0000253,GCST004793,22959728,4,Amyotrophic lateral sclerosis in C9orf72 mutation negative individuals
http://www.ebi.ac.uk/efo/efo_0000253,GCST004791,22959728,3,Amyotrophic lateral sclerosis (C9orf72 mutation interaction)
http://www.ebi.ac.uk/efo/efo_0000253,GCST001664,22959728,15,Amyotrophic lateral sclerosis
http://www.ebi.ac.uk/efo/efo_0000474,GCST001662,22949513,10,Generalized epilepsy
http://www.ebi.ac.uk/efo/efo_0004910,GCST001661,22945461,0,CYP3A4 enzyme activity
http://www.ebi.ac.uk/efo/efo_0000621,GCST001660,22941191,6,Neuroblastoma
http://www.ebi.ac.uk/efo/efo_0000712,GCST001659,22941190,1,Stroke (ischemic)
http://www.ebi.ac.uk/efo/efo_0000692,GCST001657,22885689,11,Schizophrenia
http://www.ebi.ac.uk/efo/efo_0001360,GCST005047,22885922,110,Type 2 diabetes
http://www.ebi.ac.uk/efo/efo_0000249,GCST001658,22881374,13,Alzheimer's disease (late onset)
http://www.ebi.ac.uk/efo/efo_0004979,GCST001656,22960237,2,Comprehensive strength and appendicular lean mass
http://www.ebi.ac.uk/efo/efo_0004515,GCST001656,22960237,2,Comprehensive strength and appendicular lean mass
http://www.ebi.ac.uk/efo/efo_0003758,GCST001655,22935194,0,Autism
http://www.orpha.net/ordo/orphanet_797,GCST001654,22936702,2,Sarcoidosis
http://www.ebi.ac.uk/efo/efo_0004909,GCST001653,22936694,6,Androgen levels
http://www.ebi.ac.uk/efo/efo_0004908,GCST001653,22936694,6,Androgen levels
http://www.ebi.ac.uk/efo/efo_0000384,GCST001652,22936669,10,Crohn's disease
http://purl.obolibrary.org/obo/go_0042493,GCST001651,22952603,89,Response to amphetamines
http://www.ebi.ac.uk/efo/efo_0004458,GCST001650,22939635,11,C-reactive protein
http://www.ebi.ac.uk/efo/efo_0000516,GCST001649,22922875,5,Glaucoma (primary angle closure)
http://www.ebi.ac.uk/efo/efo_0000305,GCST001648,22923054,1,Breast cancer
http://www.ebi.ac.uk/efo/efo_0000289,GCST001647,22925353,15,Bipolar disorder
http://www.ebi.ac.uk/efo/efo_0001663,GCST001646,22923026,8,Prostate cancer
http://www.ebi.ac.uk/efo/efo_0004611,GCST001645,23067351,1,LDL cholesterol
http://www.ebi.ac.uk/efo/efo_0000677,GCST001644,22911880,7,Eating disorders
http://www.ebi.ac.uk/efo/efo_0000677,GCST001643,22915352,0,Depression (age of onset)
http://www.ebi.ac.uk/efo/efo_0004847,GCST001643,22915352,0,Depression (age of onset)
http://purl.obolibrary.org/obo/go_0036276,GCST001641,22907730,0,Response to antidepressants
http://www.ebi.ac.uk/efo/efo_0004915,GCST001642,22907691,1,Vaspin levels
http://www.ebi.ac.uk/efo/efo_0004913,GCST001640,22903471,14,Lentiform nucleus volume
http://www.ebi.ac.uk/efo/efo_0001071,GCST001638,22899653,1,Lung cancer
http://www.ebi.ac.uk/efo/efo_0004723,GCST001639,22916037,34,Metabolite levels
http://www.ebi.ac.uk/efo/efo_0001068,GCST001637,22895189,4,Malaria
http://www.ebi.ac.uk/efo/efo_0004895,GCST001635,22889924,7,Tourette syndrome
http://www.ebi.ac.uk/efo/efo_0004242,GCST001636,22889921,3,Obsessive-compulsive disorder
http://www.ebi.ac.uk/efo/efo_0000660,GCST001634,22885925,11,Polycystic ovary syndrome
http://www.ebi.ac.uk/efo/efo_0000326,GCST001633,22886559,3,Glioma
http://purl.obolibrary.org/obo/go_1901557,GCST001632,22890011,10,Response to fenofibrate
http://www.ebi.ac.uk/efo/efo_0000692,GCST001631,22883433,2,Schizophrenia
http://www.ebi.ac.uk/efo/efo_0004647,GCST001629,22872573,5,Response to platinum-based chemotherapy in non-small-cell lung cancer
http://www.ebi.ac.uk/efo/efo_0003060,GCST001629,22872573,5,Response to platinum-based chemotherapy in non-small-cell lung cancer
http://www.ebi.ac.uk/efo/efo_0001358,GCST001630,22869035,0,Post-traumatic stress disorder
http://www.ebi.ac.uk/efo/efo_0003959,GCST001628,22863734,31,Orofacial clefts
http://www.orpha.net/ordo/orphanet_79102,GCST001627,22863731,1,Thyrotoxic hypokalemic periodic paralysis
http://www.ebi.ac.uk/efo/efo_0004912,GCST001626,22864923,1,IgA levels
http://purl.obolibrary.org/obo/go_1901555,GCST001624,22843789,0,Paclitaxel-induced neuropathy
http://www.ebi.ac.uk/efo/efo_0004149,GCST001624,22843789,0,Paclitaxel-induced neuropathy
http://www.ebi.ac.uk/efo/efo_0004820,GCST001625,22843499,0,Sex ratio at birth
http://www.ebi.ac.uk/efo/efo_0003892,GCST001621,22837378,30,Airflow obstruction
http://www.orpha.net/ordo/orphanet_797,GCST001622,22837380,1,Sarcoidosis
http://www.ebi.ac.uk/efo/efo_0003047,GCST001623,22841784,6,Hepatitis C induced liver fibrosis
http://www.ebi.ac.uk/efo/efo_0001422,GCST001623,22841784,6,Hepatitis C induced liver fibrosis
http://www.ebi.ac.uk/efo/efo_0003758,GCST001619,22843504,4,Autism
http://www.ebi.ac.uk/efo/efo_0004819,GCST001620,22843503,4,Resistin levels
http://www.ebi.ac.uk/efo/efo_0003890,GCST001616,22823124,6,Cannabis use (initiation)
http://www.ebi.ac.uk/efo/efo_0004914,GCST001618,22828495,0,Neural processing (facial expression)
http://www.ebi.ac.uk/efo/efo_0002508,GCST001617,22911860,0,Parkinson's disease
http://www.ebi.ac.uk/efo/efo_0000729,GCST001615,22821403,2,Sclerosing cholangitis and ulcerative colitis (combined)
http://www.ebi.ac.uk/efo/efo_0004268,GCST001615,22821403,2,Sclerosing cholangitis and ulcerative colitis (combined)
http://www.ebi.ac.uk/efo/efo_0004731,GCST001614,22814818,2,Central corneal thickness
http://www.ebi.ac.uk/efo/efo_0004826,GCST001613,22808956,18,Antineutrophil cytoplasmic antibody-associated vasculitis
http://www.ebi.ac.uk/efo/efo_0004696,GCST001612,22829776,30,Sex hormone-binding globulin levels
http://www.ebi.ac.uk/efo/efo_0000540,GCST001611,23055271,6,Myasthenia gravis
http://www.ebi.ac.uk/efo/efo_0004742,GCST001610,22797727,15,Renal function-related traits (BUN)
http://www.ebi.ac.uk/efo/efo_0004741,GCST001610,22797727,15,Renal function-related traits (BUN)
http://www.ebi.ac.uk/efo/efo_0000571,GCST001609,22797724,4,Lung adenocarcinoma
http://www.ebi.ac.uk/efo/efo_0004742,GCST001608,22797727,4,Renal function-related traits (urea)
http://www.ebi.ac.uk/efo/efo_0004761,GCST001608,22797727,4,Renal function-related traits (urea)
http://www.ebi.ac.uk/efo/efo_0004742,GCST001607,22797727,10,Renal function-related traits (eGRFcrea)
http://www.ebi.ac.uk/efo/efo_0004742,GCST001606,22797727,9,Renal function-related traits (sCR)
http://www.ebi.ac.uk/efo/efo_0004308,GCST001605,22788528,9,C-reactive protein and white blood cell count
http://www.ebi.ac.uk/efo/efo_0004458,GCST001605,22788528,9,C-reactive protein and white blood cell count
http://www.ebi.ac.uk/efo/efo_0000182,GCST001603,22807686,3,Hepatocellular carcinoma
http://www.ebi.ac.uk/efo/efo_0004467,GCST001604,22791750,6,Insulin-related traits
http://www.ebi.ac.uk/efo/efo_0004699,GCST001601,22780124,5,Gambling
http://www.ebi.ac.uk/efo/efo_0000249,GCST001602,22785395,0,Alzheimer's disease
http://purl.obolibrary.org/obo/go_0007568,GCST001599,22773346,8,Aging
http://www.ebi.ac.uk/efo/efo_0004565,GCST001600,22673310,1,IgG levels
http://www.ebi.ac.uk/efo/efo_0004325,GCST001598,22763476,4,Blood pressure
http://www.ebi.ac.uk/efo/efo_0004840,GCST001593,22792071,2,Cortical thickness
http://purl.obolibrary.org/obo/go_0097366,GCST001597,22792082,1,Asthma (bronchodilator response)
http://www.ebi.ac.uk/efo/efo_0000270,GCST001597,22792082,1,Asthma (bronchodilator response)
http://www.ebi.ac.uk/efo/efo_0003923,GCST001594,22792070,2,Bone mineral density
http://www.ebi.ac.uk/efo/efo_0003923,GCST001595,22792071,1,Bone mineral density
http://www.ebi.ac.uk/efo/efo_0000516,GCST001596,22792221,1,Glaucoma
http://purl.obolibrary.org/obo/go_0036276,GCST001591,22760553,17,Response to citalopram treatment
http://www.ebi.ac.uk/efo/efo_0002506,GCST001592,22763110,4,Osteoarthritis
http://www.ebi.ac.uk/efo/efo_0003108,GCST001590,22764253,1,Essential tremor
http://www.ebi.ac.uk/efo/efo_0000649,GCST001588,22699663,16,Periodontal microbiota
http://www.ebi.ac.uk/efo/efo_0007876,GCST001586,22754043,9,Insomnia (caffeine-induced)
http://www.ebi.ac.uk/efo/efo_0001645,GCST001587,22751097,8,Coronary heart disease
http://www.ebi.ac.uk/efo/efo_0001075,GCST001589,22794196,0,Ovarian cancer
http://www.ebi.ac.uk/efo/efo_0004884,GCST001585,22747683,38,Breast size
http://www.ebi.ac.uk/efo/efo_0004341,GCST001584,22744181,1,Lean body mass and age at menarche (combined)
http://www.ebi.ac.uk/efo/efo_0004703,GCST001584,22744181,1,Lean body mass and age at menarche (combined)
http://www.ebi.ac.uk/efo/efo_0001073,GCST001583,23505185,1,Adiposity
http://www.ebi.ac.uk/efo/efo_0004197,GCST001582,22737229,4,Hepatitis B (viral clearance)
http://www.ebi.ac.uk/efo/efo_0004682,GCST001580,22726844,3,QT interval
http://www.ebi.ac.uk/efo/efo_0001645,GCST001581,22745674,3,Coronary heart disease
http://www.ebi.ac.uk/efo/efo_0004683,GCST001579,22705344,6,Age-related macular degeneration (choroidal neovascularisation)
http://www.ebi.ac.uk/efo/efo_1001492,GCST001577,22705344,1,Age-related macular degeneration (CNV vs. GA)
http://www.ebi.ac.uk/efo/efo_0004683,GCST001577,22705344,1,Age-related macular degeneration (CNV vs. GA)
http://www.ebi.ac.uk/efo/efo_1001492,GCST001578,22705344,9,Age-related macular degeneration (geographic atrophy)
http://www.ebi.ac.uk/efo/efo_0004694,GCST001575,22701019,0,Factor XI
http://www.ebi.ac.uk/efo/efo_0003095,GCST001576,22719876,5,Nonalcoholic fatty liver disease
http://www.ebi.ac.uk/efo/efo_0008390,GCST001573,22703881,2,Prothrombin time
http://www.ebi.ac.uk/efo/efo_0004310,GCST001574,22703881,9,Activated partial thromboplastin time
http://www.ebi.ac.uk/efo/efo_0001365,GCST001571,22694956,6,Age-related macular degeneration
http://www.ebi.ac.uk/efo/efo_0001359,GCST001572,22704111,6,Erectile dysfunction in type 1 diabetes
http://www.ebi.ac.uk/efo/efo_0004234,GCST001572,22704111,6,Erectile dysfunction in type 1 diabetes
http://www.ebi.ac.uk/efo/efo_0000095,GCST001570,22700719,8,Chronic lymphocytic leukemia
http://www.ebi.ac.uk/efo/efo_0000692,GCST001565,22688191,15,Schizophrenia
http://www.ebi.ac.uk/efo/efo_0000289,GCST001569,22688191,4,Bipolar disorder
http://www.ebi.ac.uk/efo/efo_0008343,GCST001566,22692763,0,Bone mineral density (sex interaction)
http://www.ebi.ac.uk/efo/efo_0003923,GCST001566,22692763,0,Bone mineral density (sex interaction)
http://www.ebi.ac.uk/efo/efo_0000692,GCST001567,22688191,13,Bipolar disorder and schizophrenia
http://www.ebi.ac.uk/efo/efo_0000289,GCST001567,22688191,13,Bipolar disorder and schizophrenia
http://www.ebi.ac.uk/efo/efo_0001669,GCST001568,22693232,0,Influenza (severity)
http://www.ebi.ac.uk/efo/efo_0000270,GCST001564,22694930,0,Asthma
http://www.ebi.ac.uk/efo/efo_0003821,GCST001563,22683712,10,Migraine
http://www.ebi.ac.uk/efo/efo_0003821,GCST001562,22678113,0,Migraine
http://www.ebi.ac.uk/efo/efo_0004207,GCST001561,22685421,4,Myopia (pathological)
http://www.ebi.ac.uk/efo/efo_0004631,GCST001560,22673963,1,Vitamin D levels
http://www.ebi.ac.uk/efo/efo_0004885,GCST001559,22683750,3,Cardiac repolarization
http://www.ebi.ac.uk/efo/efo_0004286,GCST001557,22672568,5,Venous thromboembolism
http://www.ebi.ac.uk/efo/efo_0004829,GCST001558,22664479,2,Response to irinotecan in non-small-cell lung cancer
http://www.ebi.ac.uk/efo/efo_0003060,GCST001558,22664479,2,Response to irinotecan in non-small-cell lung cancer
http://www.ebi.ac.uk/efo/efo_0004696,GCST001554,22675492,8,Sex hormone-binding globulin levels
http://www.ebi.ac.uk/efo/efo_0004908,GCST001555,22675492,5,Testosterone levels
http://www.ebi.ac.uk/efo/efo_0004697,GCST001553,22675492,8,Estradiol levels
http://www.ebi.ac.uk/efo/efo_0002618,GCST001556,22665904,0,Pancreatic cancer
http://www.ebi.ac.uk/efo/efo_0004550,GCST001551,22856363,0,Amygdala reactivity
http://www.ebi.ac.uk/efo/efo_0004731,GCST001552,22661486,0,Central corneal thickness
http://www.ebi.ac.uk/efo/efo_0004805,GCST001549,22648509,5,Formal thought disorder in schizophrenia
http://www.ebi.ac.uk/efo/efo_0001360,GCST001550,22693455,12,Type 2 diabetes
http://www.ebi.ac.uk/efo/efo_0004191,GCST001548,22693459,8,Male-pattern baldness
http://www.ebi.ac.uk/efo/efo_0004645,GCST001547,22658931,8,Immune response to anthrax vaccine
http://purl.obolibrary.org/obo/go_0036273,GCST001545,22666496,1,Coronary heart disease event reduction (statin therapy interaction)
